table	categories	attribute(s)	effect_size	loocv_effect_sizes	missing
vectors1970	good vs. bad	laborer	0.20675616731839794	[0.20675616731839774, 0.20675616731839774, 0.19511399020180106, 0.20675616731839774, 0.1835660683206472, 0.21970954239532614, 0.2191576842427504, 0.22008721992585575, 0.19132444350523664, 0.1899891609655193, 0.18281923004915834, 0.26078901251240866, 0.20675616731839774, 0.24368381750949314, 0.1794641480057929, 0.20675616731839774, 0.20675616731839774, 0.20675616731839774, 0.18239887782340913]	['bluecollar', 'hardhat', 'roofer', 'tiler', 'yucky', 'unthankful']
vectors1980	good vs. bad	laborer	0.17985878501104569	[0.17985878501104546, 0.17985878501104546, 0.1682728132137933, 0.17985878501104546, 0.12483411617566308, 0.18325031542184228, 0.21000147648019246, 0.2212003795332462, 0.17664151338476108, 0.1659577663323705, 0.15035317539617177, 0.23112366510971807, 0.17985878501104546, 0.22081921815432387, 0.1407321308961299, 0.17985878501104546, 0.17985878501104546, 0.17985878501104546, 0.1578777155469311]	['bluecollar', 'hardhat', 'roofer', 'tiler', 'yucky', 'unthankful']
vectors1990	good vs. bad	laborer	0.2579198520995499	[0.25791985209954954, 0.25791985209954954, 0.23605955111562368, 0.25791985209954954, 0.22364536150320413, 0.26276645251607483, 0.2950868264740441, 0.2752142014972465, 0.2678827504961317, 0.24040756795873808, 0.25092204627099357, 0.30538636563290184, 0.25791985209954954, 0.27380774458723034, 0.21906700489777528, 0.25791985209954954, 0.25791985209954954, 0.25791985209954954, 0.24087009587176197]	['bluecollar', 'hardhat', 'roofer', 'tiler', 'yucky', 'unthankful']
vectors2000	good vs. bad	laborer	0.5029482794999792	[0.502948279499979, 0.502948279499979, 0.47686029749589565, 0.502948279499979, 0.47344227490206936, 0.50129286799854, 0.5466679763156588, 0.502948279499979, 0.5180486726075916, 0.4821344203058433, 0.49523542562912104, 0.5479584997311032, 0.502948279499979, 0.535745417788576, 0.46156901659610994, 0.502948279499979, 0.502948279499979, 0.502948279499979, 0.4820776659646277]	['bluecollar', 'hardhat', 'roofer', 'tiler', 'yucky', 'unthankful']
vectors1810	good vs. bad	server	0.14512264851504642	[0.14512264851504642, 0.14512264851504642, 0.14512264851504642, 0.2009645418407876, 0.14512264851504642, 0.07633789288135243, 0.14512264851504642, 0.14512264851504642, 0.14512264851504642]	['tradesperson', 'tradesmanship', 'yucky', 'unthankful']
vectors1820	good vs. bad	server	0.07816240107143461	[0.07816240107143467, 0.07816240107143467, 0.07816240107143467, 0.1646351288835668, 0.07816240107143467, 0.1038970766010885, -0.01942920498502553, 0.07816240107143467, 0.07816240107143467]	['tradesperson', 'tradesmanship', 'yucky', 'unthankful']
vectors1830	good vs. bad	server	0.13605189844189491	[0.13605189844189486, 0.13605189844189486, 0.13605189844189486, 0.13379040349197047, 0.13605189844189486, 0.017724838356135454, -0.014414050802403787, 0.13605189844189486, 0.29527725664588245]	['tradesperson', 'tradesmanship', 'yucky', 'unthankful']
vectors1840	good vs. bad	server	0.24088247540618982	[0.24088247540618984, 0.24088247540618984, 0.24088247540618984, 0.294604926584516, 0.24088247540618984, 0.11871528028465878, 0.1379348929752166, 0.24088247540618984, 0.32409947836508735]	['tradesperson', 'tradesmanship', 'yucky', 'unthankful']
vectors1850	good vs. bad	server	-0.05809742961058802	[-0.05809742961058801, -0.05809742961058801, -0.05809742961058801, -0.07115580149465034, -0.05809742961058801, -0.14741308395475827, -0.26946612829762445, 0.06444287367967316, 0.21768775514806074]	['tradesperson', 'tradesmanship', 'yucky', 'unthankful']
vectors1860	good vs. bad	server	0.008264613684318113	[0.008264613684318136, 0.008264613684318136, 0.008264613684318136, 0.017822100477251836, 0.008264613684318136, -0.04920954686562131, -0.12827027521637355, 0.08045468606511026, 0.1801734636682681]	['tradesperson', 'tradesmanship', 'yucky', 'unthankful']
vectors1870	good vs. bad	server	-0.002728219299061144	[-0.0027282192990611223, -0.0027282192990611223, -0.0027282192990611223, 0.17352554192293962, -0.0027282192990611223, -0.1266442802591355, -0.04208226469122125, -0.00634180563929598, -0.0027282192990611223]	['tradesperson', 'tradesmanship', 'yucky', 'unthankful']
vectors1880	good vs. bad	server	-0.33831434436198177	[-0.3383143443619817, -0.3383143443619817, -0.3383143443619817, -0.32101955927647646, -0.3383143443619817, -0.40138351515887977, -0.3963781317787976, -0.31557480140256977, -0.12110930904051374]	['tradesperson', 'tradesmanship', 'yucky', 'unthankful']
vectors1890	good vs. bad	server	0.03774444278232147	[0.03774444278232146, 0.03774444278232146, 0.03774444278232146, 0.09323354936851241, 0.03774444278232146, -0.11059458065979455, -0.10001555931502264, 0.20240074577566305, 0.03774444278232146]	['tradesperson', 'tradesmanship', 'yucky', 'unthankful']
vectors1900	good vs. bad	server	-0.2194499642054634	[-0.21944996420546362, -0.21944996420546362, -0.21944996420546362, -0.20442187628698247, -0.21944996420546362, -0.24701989355040227, -0.29093559339196234, -0.1778431447736536, -0.10226407145655338]	['tradesperson', 'tradesmanship', 'yucky', 'unthankful']
vectors1910	good vs. bad	server	-0.0573615065811438	[0.10730591420103844, -0.057361506581143806, -0.057361506581143806, -0.06250787956720187, -0.057361506581143806, -0.13373322714808303, -0.16887277595613634, 0.027758358463335277, -0.057361506581143806]	['tradesperson', 'tradesmanship', 'yucky', 'unthankful']
vectors1920	good vs. bad	server	-0.08273208146595648	[-0.03151887444017239, -0.033763483565025024, -0.08273208146595624, -0.07082693522232467, -0.08273208146595624, -0.11742325179851612, -0.09955343331401442, -0.11128108552804321, -0.09907077532939852]	['tradesperson', 'tradesmanship', 'yucky', 'unthankful']
vectors1930	good vs. bad	server	0.11406761785247838	[0.25872526999806117, 0.11406761785247815, 0.11406761785247815, 0.14927470967228454, 0.11406761785247815, 0.07150975688583631, 0.13110018643941893, -0.008333843642885242, 0.12893111615229386]	['tradesperson', 'tradesmanship', 'yucky', 'unthankful']
vectors1940	good vs. bad	server	0.07827004366752358	[0.11140509835520077, 0.08461296825709753, 0.07827004366752394, 0.09286602394667243, 0.07827004366752394, 0.08374015456236218, 0.047705574554124774, 0.057619709492794914, 0.0696320887610995]	['tradesperson', 'tradesmanship', 'yucky', 'unthankful']
vectors1950	good vs. bad	server	0.09747683734925831	[0.13683122900171743, 0.07657546474622125, 0.09747683734925819, 0.12498622500563895, 0.09747683734925819, 0.11302710071159987, 0.11061450904635546, 0.05128269803808752, 0.05589327533989163]	['tradesperson', 'tradesmanship', 'yucky', 'unthankful']
vectors1960	good vs. bad	server	0.30916482097437953	[0.344172277302933, 0.2676933716850995, 0.30916482097437914, 0.3733788437008728, 0.30916482097437914, 0.3159752029749643, 0.3221436419296573, 0.23453555092176812, 0.2738986176835651]	['tradesperson', 'tradesmanship', 'yucky', 'unthankful']
vectors1970	good vs. bad	server	0.24554966509642098	[0.31372245431627127, 0.1811851490070646, 0.2455496650964215, 0.29334656499878126, 0.2455496650964215, 0.25812686660888684, 0.2600596421973354, 0.17638608924054508, 0.2113476584490631]	['tradesperson', 'tradesmanship', 'yucky', 'unthankful']
vectors1980	good vs. bad	server	0.23869132030434093	[0.27999991384147904, 0.1852782585100776, 0.23869132030434095, 0.2693853028399811, 0.23869132030434095, 0.2540880747707525, 0.28570764105104507, 0.16548449518524852, 0.2026308810558732]	['tradesperson', 'tradesmanship', 'yucky', 'unthankful']
vectors1990	good vs. bad	server	0.30836172415615637	[0.3464400307387717, 0.3048954079020022, 0.30836172415615637, 0.3432316037626567, 0.30331720747744334, 0.28196036606846375, 0.32226748204791855, 0.247626683707436, 0.3063856883760795]	['tradesperson', 'tradesmanship', 'yucky', 'unthankful']
vectors2000	good vs. bad	server	0.40551395583426664	[0.4867125648213714, 0.36199345286273626, 0.4055139558342664, 0.4427252176955067, 0.3791094376252181, 0.41043106638497096, 0.4322860402135169, 0.32813715624871537, 0.3644754279625869]	['tradesperson', 'tradesmanship', 'yucky', 'unthankful']
vectors1810	good vs. bad	fat	0.12729598810169715	[0.12729598810169718, 0.12729598810169718, 0.12729598810169718, 0.12729598810169718, 0.12729598810169718, 0.12729598810169718, 0.12729598810169718, 0.12729598810169718, 0.12729598810169718, 0.12729598810169718, 0.12729598810169718, 0.12729598810169718, 0.12729598810169718, 0.12729598810169718, 0.12729598810169718, 0.12729598810169718, 0.12729598810169718, 0.12729598810169718, 0.12729598810169718, 0.12729598810169718, 0.12729598810169718, 0.12729598810169718, 0.12729598810169718, 0.12729598810169718, 0.12729598810169718, 0.12729598810169718, 0.12729598810169718, 0.12729598810169718, 0.0, 0.12729598810169718]	['potbelly', 'potbellied', 'plumpish', 'yucky', 'unthankful']
vectors1820	good vs. bad	fat	0.07885822260912576	[0.07885822260912556, 0.06989880952482423, 0.07885822260912556, 0.07885822260912556, 0.07885822260912556, 0.07885822260912556, 0.07885822260912556, 0.07885822260912556, 0.08186300169200825, 0.07885822260912556, 0.09860705909638662, 0.04129726279474076, 0.07885822260912556, 0.07885822260912556, 0.08488731324574553, 0.07885822260912556, 0.07885822260912556, 0.07885822260912556, 0.07885822260912556, 0.07885822260912556, 0.07885822260912556, 0.07885822260912556, 0.08482773998039211, 0.07885822260912556, 0.07885822260912556, 0.03421605469395826, 0.07885822260912556, 0.07885822260912556, 0.11739287537148001, 0.07885822260912556]	['potbelly', 'potbellied', 'plumpish', 'yucky', 'unthankful']
vectors1830	good vs. bad	fat	-0.5384219127929162	[-0.5384219127929162, -0.5885224578637606, -0.5384219127929162, -0.5384219127929162, -0.5384219127929162, -0.5407107270993379, -0.5384219127929162, -0.5384219127929162, -0.5344210589353376, -0.5945659071585055, -0.4948761980823322, -0.575765663028411, -0.5384219127929162, -0.5384219127929162, -0.4677495915191538, -0.5384219127929162, -0.5384219127929162, -0.5406710640128805, -0.5384219127929162, -0.5384219127929162, -0.5384219127929162, -0.5384219127929162, -0.529419651204261, -0.5384219127929162, -0.5384219127929162, -0.5897339069416754, -0.5384219127929162, -0.5384219127929162, -0.4585231984764701, -0.5384219127929162]	['potbelly', 'potbellied', 'plumpish', 'yucky', 'unthankful']
vectors1840	good vs. bad	fat	-0.462301657166633	[-0.462301657166633, -0.48679362867468207, -0.462301657166633, -0.462301657166633, -0.462301657166633, -0.4393926282091862, -0.462301657166633, -0.462301657166633, -0.5068349280707112, -0.5026000257933958, -0.38560849667502467, -0.5340254113596548, -0.462301657166633, -0.462301657166633, -0.3866563693974913, -0.462301657166633, -0.462301657166633, -0.5107239734765763, -0.462301657166633, -0.462301657166633, -0.462301657166633, -0.462301657166633, -0.46085213420000776, -0.462301657166633, -0.462301657166633, -0.49892281544130745, -0.462301657166633, -0.462301657166633, -0.3439023274660221, -0.462301657166633]	['potbelly', 'potbellied', 'plumpish', 'yucky', 'unthankful']
vectors1850	good vs. bad	fat	-0.594678624834488	[-0.5946786248344879, -0.6294163338991429, -0.5946786248344879, -0.5946786248344879, -0.5946786248344879, -0.5702623467835728, -0.5946786248344879, -0.5946786248344879, -0.6101263541062643, -0.6653528541679588, -0.5100478317264399, -0.6794668222507307, -0.5946786248344879, -0.5946786248344879, -0.5343874484609398, -0.5946786248344879, -0.5946786248344879, -0.6523920030255032, -0.5946786248344879, -0.5946786248344879, -0.5946786248344879, -0.5946786248344879, -0.6019070060584426, -0.5946786248344879, -0.5946786248344879, -0.597214665040644, -0.5946786248344879, -0.5946786248344879, -0.46782986041655755, -0.5946786248344879]	['potbelly', 'potbellied', 'plumpish', 'yucky', 'unthankful']
vectors1860	good vs. bad	fat	-0.5437207422223705	[-0.5437207422223703, -0.606377939579767, -0.5437207422223703, -0.5437207422223703, -0.5437207422223703, -0.5501993350232054, -0.5437207422223703, -0.5437207422223703, -0.5575340641816371, -0.5777197073105558, -0.4558283784593153, -0.5727317125749679, -0.5437207422223703, -0.5437207422223703, -0.4772321412935023, -0.5437207422223703, -0.5437207422223703, -0.5579130464383218, -0.5437207422223703, -0.5437207422223703, -0.5437207422223703, -0.5437207422223703, -0.5390828821973294, -0.5437207422223703, -0.5437207422223703, -0.6191845127998478, -0.5437207422223703, -0.5437207422223703, -0.4085147466415855, -0.5437207422223703]	['potbelly', 'potbellied', 'plumpish', 'yucky', 'unthankful']
vectors1870	good vs. bad	fat	-0.3291146062601456	[-0.32911460626014505, -0.38608757156164086, -0.32911460626014505, -0.32911460626014505, -0.32911460626014505, -0.3288085501490499, -0.32911460626014505, -0.32911460626014505, -0.3635787719896205, -0.340793589047297, -0.2507646895211171, -0.36642023585417266, -0.32911460626014505, -0.32911460626014505, -0.28254655442685467, -0.32911460626014505, -0.32911460626014505, -0.3523846238883811, -0.32911460626014505, -0.32911460626014505, -0.32911460626014505, -0.36549886835340994, -0.30155911330777463, -0.32911460626014505, -0.32911460626014505, -0.3567538088725633, -0.32911460626014505, -0.32911460626014505, -0.24362736212541394, -0.32911460626014505]	['potbelly', 'potbellied', 'plumpish', 'yucky', 'unthankful']
vectors1880	good vs. bad	fat	-0.5089702224962925	[-0.5089702224962925, -0.5427737742176004, -0.5089702224962925, -0.5089702224962925, -0.5089702224962925, -0.4872693342787415, -0.5089702224962925, -0.5089702224962925, -0.5194659004331497, -0.5260980758559037, -0.4620970167747926, -0.5342159799224659, -0.5089702224962925, -0.5089702224962925, -0.4444679331565608, -0.5089702224962925, -0.5089702224962925, -0.5079592652197441, -0.5089702224962925, -0.5089702224962925, -0.5089702224962925, -0.5717148953745651, -0.5112903935671796, -0.5089702224962925, -0.5089702224962925, -0.5594323475576282, -0.5089702224962925, -0.5089702224962925, -0.4154665606703302, -0.5089702224962925]	['potbelly', 'potbellied', 'plumpish', 'yucky', 'unthankful']
vectors1890	good vs. bad	fat	-0.529898366534163	[-0.5298983665341633, -0.5667092109903746, -0.5298983665341633, -0.5298983665341633, -0.5298983665341633, -0.5242284986975365, -0.5298983665341633, -0.5298983665341633, -0.5370478653964689, -0.5650333863367166, -0.4890623428635522, -0.558237989100537, -0.5298983665341633, -0.5298983665341633, -0.47048912504836, -0.5298983665341633, -0.5298983665341633, -0.544034673282932, -0.5298983665341633, -0.5298983665341633, -0.5298983665341633, -0.5707556431372139, -0.522124296689807, -0.5298983665341633, -0.5298983665341633, -0.5676306946010051, -0.5298983665341633, -0.5298983665341633, -0.42723095910209985, -0.5298983665341633]	['potbelly', 'potbellied', 'plumpish', 'yucky', 'unthankful']
vectors1900	good vs. bad	fat	-0.38326063321136333	[-0.3832606332113633, -0.4051487952482277, -0.3832606332113633, -0.3832606332113633, -0.3832606332113633, -0.3904560330003028, -0.3832606332113633, -0.3832606332113633, -0.4110125573934724, -0.41198419766190086, -0.3384510465423993, -0.3786531397185941, -0.3832606332113633, -0.3883730679919274, -0.3378261669649206, -0.3832606332113633, -0.3832606332113633, -0.38560655099618474, -0.3832606332113633, -0.3832606332113633, -0.3832606332113633, -0.4070205966452652, -0.3771107964613122, -0.3832606332113633, -0.3832606332113633, -0.39767429597113313, -0.4153365047388781, -0.3832606332113633, -0.3076925552356447, -0.3832606332113633]	['potbelly', 'potbellied', 'plumpish', 'yucky', 'unthankful']
vectors1910	good vs. bad	fat	-0.46396272777755115	[-0.4649063394402934, -0.476460016441145, -0.46396272777755104, -0.46396272777755104, -0.46396272777755104, -0.4888784313585228, -0.46396272777755104, -0.46396272777755104, -0.4741220100541829, -0.48353529969013415, -0.42862040482547825, -0.45242005621544584, -0.46396272777755104, -0.46396272777755104, -0.4086081383945778, -0.46396272777755104, -0.46396272777755104, -0.4666022806066864, -0.46396272777755104, -0.46396272777755104, -0.46396272777755104, -0.5175975327367324, -0.4498057031963187, -0.46396272777755104, -0.46396272777755104, -0.509251137766539, -0.46396272777755104, -0.46396272777755104, -0.39672690727515536, -0.46396272777755104]	['potbelly', 'potbellied', 'plumpish', 'yucky', 'unthankful']
