table	categories	attribute(s)	effect_size	loocv_effect_sizes	missing
vectors1970	good vs. bad	alien	-0.8619631761139341	[-0.9784642551849805, -0.8619631761139338, -0.8619631761139338, -0.7152529577968405, -0.8619631761139338, -0.8619631761139338, -0.8619631761139338, -0.6591028109693673]	['undocumented', 'noncitizen', 'euphoric', 'yucky']
vectors1980	good vs. bad	alien	-1.0044149371427165	[-1.1307313352625872, -1.0044149371427165, -1.0044149371427165, -0.7366656542143687, -1.0044149371427165, -1.0044149371427165, -1.0044149371427165, -0.8495225789475208]	['undocumented', 'noncitizen', 'euphoric', 'yucky']
vectors1990	good vs. bad	alien	-1.2190546117706509	[-1.3085540673533567, -1.2190546117706509, -1.2190546117706509, -0.9876723098140636, -1.2190546117706509, -1.2186926342124837, -1.2190546117706509, -1.0688580546443838]	['undocumented', 'noncitizen', 'euphoric', 'yucky']
vectors1800	good vs. bad	hiv		[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]	['viral', 'intravenous', 'genital', 'gonorrhea', 'herpes', 'euphoric', 'yucky']
vectors1810	good vs. bad	hiv		[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]	['viral', 'intravenous', 'genital', 'gonorrhea', 'herpes', 'euphoric', 'yucky']
vectors1820	good vs. bad	hiv		[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]	['viral', 'intravenous', 'genital', 'gonorrhea', 'herpes', 'euphoric', 'yucky']
vectors1830	good vs. bad	hiv		[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]	['viral', 'intravenous', 'genital', 'gonorrhea', 'herpes', 'euphoric', 'yucky']
vectors1840	good vs. bad	hiv		[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]	['viral', 'intravenous', 'genital', 'gonorrhea', 'herpes', 'euphoric', 'yucky']
vectors1850	good vs. bad	hiv	-0.44757610001213005	[-0.4475761000121301, -0.4475761000121301, -0.4475761000121301, -0.4475761000121301, -0.4475761000121301, -0.4475761000121301, -0.4475761000121301, -0.4475761000121301, -0.4475761000121301, -0.4475761000121301, -0.4475761000121301, -0.4475761000121301, -0.4475761000121301, nan]	['viral', 'intravenous', 'genital', 'gonorrhea', 'herpes', 'euphoric', 'yucky']
vectors1860	good vs. bad	hiv	-0.3934165492466833	[-0.3934165492466833, -0.3934165492466833, -0.3934165492466833, -0.3934165492466833, -0.3934165492466833, -0.3934165492466833, -0.3934165492466833, -0.3934165492466833, -0.3934165492466833, -0.3934165492466833, -0.3934165492466833, -0.3934165492466833, -0.3934165492466833, nan]	['viral', 'intravenous', 'genital', 'gonorrhea', 'herpes', 'euphoric', 'yucky']
vectors1870	good vs. bad	hiv	-0.2937567274219003	[-0.29375672742190034, -0.29375672742190034, -0.29375672742190034, -0.29375672742190034, -0.29375672742190034, -0.29375672742190034, -0.29375672742190034, -0.29375672742190034, -0.29375672742190034, -0.29375672742190034, -0.29375672742190034, -0.29375672742190034, -0.29375672742190034, nan]	['viral', 'intravenous', 'genital', 'gonorrhea', 'herpes', 'euphoric', 'yucky']
vectors1880	good vs. bad	hiv	-0.5965303631830408	[-0.5965303631830409, -0.5965303631830409, -0.5965303631830409, -0.5965303631830409, -0.5965303631830409, -0.5965303631830409, -0.5965303631830409, -0.5965303631830409, -0.5965303631830409, -0.5965303631830409, -0.5965303631830409, -0.5965303631830409, -0.5965303631830409, nan]	['viral', 'intravenous', 'genital', 'gonorrhea', 'herpes', 'euphoric', 'yucky']
vectors1890	good vs. bad	hiv	-0.9877625938267157	[-0.987762593826716, -0.987762593826716, -0.987762593826716, -0.987762593826716, -0.987762593826716, -0.987762593826716, -0.987762593826716, -0.987762593826716, -0.987762593826716, -0.987762593826716, -0.987762593826716, -0.987762593826716, -0.987762593826716, nan]	['viral', 'intravenous', 'genital', 'gonorrhea', 'herpes', 'euphoric', 'yucky']
vectors1900	good vs. bad	hiv	-0.9554976157683549	[-0.9554976157683553, -0.9554976157683553, -0.9554976157683553, -0.9554976157683553, -0.9554976157683553, -0.9554976157683553, -0.9554976157683553, -0.9554976157683553, -0.9554976157683553, -0.9554976157683553, -0.9554976157683553, -0.9554976157683553, -0.9554976157683553, nan]	['viral', 'intravenous', 'genital', 'gonorrhea', 'herpes', 'euphoric', 'yucky']
vectors1910	good vs. bad	hiv	-0.6249394768257662	[-0.6249394768257666, -0.6249394768257666, -0.6249394768257666, -0.6249394768257666, -0.6249394768257666, -0.6249394768257666, -0.6249394768257666, -0.6249394768257666, -0.6249394768257666, -0.6249394768257666, -0.6249394768257666, -0.6249394768257666, -0.6249394768257666, nan]	['viral', 'intravenous', 'genital', 'gonorrhea', 'herpes', 'euphoric', 'yucky']
vectors1920	good vs. bad	hiv	-1.0458322594383418	[-1.0458322594383413, -1.0458322594383413, -1.0458322594383413, -1.0458322594383413, -1.0458322594383413, -1.0458322594383413, -1.0458322594383413, -1.0458322594383413, -1.0458322594383413, -1.0458322594383413, -1.0458322594383413, -1.0458322594383413, -1.0458322594383413, nan]	['viral', 'intravenous', 'genital', 'gonorrhea', 'herpes', 'euphoric', 'yucky']
vectors1930	good vs. bad	hiv	-0.9186037037104136	[-0.9186037037104136, -0.9186037037104136, -0.9186037037104136, -0.9186037037104136, -0.9186037037104136, -0.9186037037104136, -0.9186037037104136, -0.9186037037104136, -0.9186037037104136, -0.9186037037104136, -0.9186037037104136, -0.9186037037104136, -0.9186037037104136, nan]	['viral', 'intravenous', 'genital', 'gonorrhea', 'herpes', 'euphoric', 'yucky']
vectors1940	good vs. bad	hiv	-0.7122895442668811	[-0.7122895442668812, -0.7122895442668812, -0.7122895442668812, -0.7122895442668812, -0.7122895442668812, -0.7122895442668812, -0.7122895442668812, -0.7122895442668812, -0.7122895442668812, -0.7122895442668812, -0.7122895442668812, -0.7122895442668812, -0.7122895442668812, nan]	['viral', 'intravenous', 'genital', 'gonorrhea', 'herpes', 'euphoric', 'yucky']
vectors1950	good vs. bad	hiv	-1.1074419313384374	[-1.1074419313384374, -1.1074419313384374, -1.1074419313384374, -1.1074419313384374, -1.1074419313384374, -1.1074419313384374, -1.1074419313384374, -1.1074419313384374, -1.1074419313384374, -1.1074419313384374, -1.1074419313384374, -1.1074419313384374, -1.1074419313384374, nan]	['viral', 'intravenous', 'genital', 'gonorrhea', 'herpes', 'euphoric', 'yucky']
vectors1960	good vs. bad	hiv	-0.936168199968289	[-0.9732547567535961, -0.9361681999682889, -0.9361681999682889, -0.9361681999682889, -0.9361681999682889, -0.9361681999682889, -0.9361681999682889, -0.9361681999682889, -0.9361681999682889, -0.9203378038842994, -0.9361681999682889, -0.9361681999682889, -0.9361681999682889, -0.778203815364825]	['viral', 'intravenous', 'genital', 'gonorrhea', 'herpes', 'euphoric', 'yucky']
vectors1970	good vs. bad	hiv	-0.9719771518420053	[-1.0713868930422066, -0.9719771518420054, -0.9719771518420054, -0.9719771518420054, -0.9719771518420054, -0.9719771518420054, -0.9719771518420054, -0.9719771518420054, -0.9719771518420054, -0.8484861181776594, -0.9719771518420054, -0.9719771518420054, -0.9719771518420054, -0.7588036659812751]	['viral', 'intravenous', 'genital', 'gonorrhea', 'herpes', 'euphoric', 'yucky']
vectors1980	good vs. bad	hiv	-0.8068647887036083	[-0.8680931452904979, -0.8068647887036086, -0.8010463029692414, -0.8068647887036086, -0.8068647887036086, -0.8790414302045736, -0.8068647887036086, -0.81183800738214, -0.8068647887036086, -0.7988036193327607, -0.7394712881817517, -0.7987155722540386, -0.8068647887036086, -0.6851356636225602]	['viral', 'intravenous', 'genital', 'gonorrhea', 'herpes', 'euphoric', 'yucky']
vectors1990	good vs. bad	hiv	-0.9439871340671754	[-0.956936595700304, -0.9573080579858116, -0.9742443950011425, -0.9871431234029914, -0.9871431234029914, -0.9657132360502876, -0.9531278657805803, -0.9010033109065726, -0.9439871340671759, -0.9143880854187352, -0.922901170504431, -0.905003994833534, -0.9439871340671759, -0.8623252306364172]	['viral', 'intravenous', 'genital', 'gonorrhea', 'herpes', 'euphoric', 'yucky']
vectors1800	good vs. bad	herpes		[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]	['herpes', 'herpes', 'viral', 'gonorrhea', 'std', 'chlamydia', 'euphoric', 'yucky']
vectors1810	good vs. bad	herpes		[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]	['herpes', 'herpes', 'viral', 'gonorrhea', 'std', 'chlamydia', 'euphoric', 'yucky']
vectors1820	good vs. bad	herpes		[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]	['herpes', 'herpes', 'viral', 'gonorrhea', 'std', 'chlamydia', 'euphoric', 'yucky']
vectors1830	good vs. bad	herpes	0.20759266891115394	[nan, 0.20759266891115388, 0.20759266891115388, 0.20759266891115388, 0.20759266891115388, 0.20759266891115388, 0.20759266891115388, 0.20759266891115388, 0.20759266891115388, 0.20759266891115388, 0.20759266891115388, 0.20759266891115388]	['herpes', 'herpes', 'viral', 'gonorrhea', 'std', 'chlamydia', 'euphoric', 'yucky']
vectors1840	good vs. bad	herpes	0.14187496807620037	[nan, 0.14187496807620004, 0.14187496807620004, 0.14187496807620004, 0.14187496807620004, 0.14187496807620004, 0.14187496807620004, 0.14187496807620004, 0.14187496807620004, 0.14187496807620004, 0.14187496807620004, 0.14187496807620004]	['herpes', 'herpes', 'viral', 'gonorrhea', 'std', 'chlamydia', 'euphoric', 'yucky']
vectors1850	good vs. bad	herpes	-0.43094482521790256	[-0.5558491593829709, -0.32014480432813197, -0.4309448252179025, -0.4309448252179025, -0.4309448252179025, -0.4309448252179025, -0.4309448252179025, -0.3980906541105218, -0.4309448252179025, -0.4309448252179025, -0.4309448252179025, -0.4309448252179025]	['herpes', 'herpes', 'viral', 'gonorrhea', 'std', 'chlamydia', 'euphoric', 'yucky']
vectors1860	good vs. bad	herpes	-0.41344633602869113	[-0.49703694751864985, -0.32948205083308846, -0.4134463360286913, -0.4134463360286913, -0.4134463360286913, -0.4134463360286913, -0.4134463360286913, -0.3998838751718213, -0.4134463360286913, -0.4134463360286913, -0.4134463360286913, -0.4134463360286913]	['herpes', 'herpes', 'viral', 'gonorrhea', 'std', 'chlamydia', 'euphoric', 'yucky']
vectors1870	good vs. bad	herpes	-0.25607075673910723	[-0.4106950762896484, -0.14368409311895988, -0.25607075673910734, -0.25607075673910734, -0.25607075673910734, -0.25607075673910734, -0.25607075673910734, -0.20247201968830356, -0.25607075673910734, -0.25607075673910734, -0.25607075673910734, -0.25607075673910734]	['herpes', 'herpes', 'viral', 'gonorrhea', 'std', 'chlamydia', 'euphoric', 'yucky']
vectors1880	good vs. bad	herpes	-0.5407070142530308	[-0.6858391846253356, -0.4366302672043506, -0.5407070142530311, -0.5407070142530311, -0.5407070142530311, -0.5407070142530311, -0.5407070142530311, -0.4512351840687858, -0.5407070142530311, -0.5407070142530311, -0.5407070142530311, -0.5407070142530311]	['herpes', 'herpes', 'viral', 'gonorrhea', 'std', 'chlamydia', 'euphoric', 'yucky']
vectors1890	good vs. bad	herpes	-0.7827661594970123	[-0.9737555218806546, -0.6701416491264586, -0.7827661594970123, -0.7827661594970123, -0.7827661594970123, -0.7827661594970123, -0.7827661594970123, -0.5623099750015336, -0.7827661594970123, -0.7827661594970123, -0.7827661594970123, -0.7827661594970123]	['herpes', 'herpes', 'viral', 'gonorrhea', 'std', 'chlamydia', 'euphoric', 'yucky']
vectors1900	good vs. bad	herpes	-0.9055405009435455	[-1.1090965168819102, -0.6890078294014869, -0.9055405009435453, -0.9055405009435453, -0.9055405009435453, -0.9055405009435453, -0.9055405009435453, -0.7247163602500737, -0.9055405009435453, -0.9055405009435453, -0.9055405009435453, -0.9055405009435453]	['herpes', 'herpes', 'viral', 'gonorrhea', 'std', 'chlamydia', 'euphoric', 'yucky']
vectors1910	good vs. bad	herpes	-0.6578357949686628	[-0.7828199652579114, -0.47686111411883114, -0.6578357949686628, -0.6578357949686628, -0.6578357949686628, -0.6578357949686628, -0.6578357949686628, -0.6187139619263372, -0.6578357949686628, -0.6578357949686628, -0.6578357949686628, -0.6578357949686628]	['herpes', 'herpes', 'viral', 'gonorrhea', 'std', 'chlamydia', 'euphoric', 'yucky']
vectors1920	good vs. bad	herpes	-0.8828664089793591	[-1.0345365066358503, -0.7749989540247617, -0.8828664089793592, -0.8828664089793592, -0.8828664089793592, -0.8828664089793592, -0.8828664089793592, -0.6214280464877222, -0.8828664089793592, -0.8828664089793592, -0.8828664089793592, -0.8828664089793592]	['herpes', 'herpes', 'viral', 'gonorrhea', 'std', 'chlamydia', 'euphoric', 'yucky']
vectors1930	good vs. bad	herpes	-0.9004212472814566	[-1.006099407713408, -0.8091014203135151, -0.9004212472814566, -0.9004212472814566, -0.9004212472814566, -0.9004212472814566, -0.9004212472814566, -0.7665218963940291, -0.9004212472814566, -0.9004212472814566, -0.9004212472814566, -0.9004212472814566]	['herpes', 'herpes', 'viral', 'gonorrhea', 'std', 'chlamydia', 'euphoric', 'yucky']
vectors1940	good vs. bad	herpes	-0.6431957677674883	[-0.7825387472583464, -0.5436256616105739, -0.6431957677674887, -0.6431957677674887, -0.6431957677674887, -0.6431957677674887, -0.6431957677674887, -0.4748101467578579, -0.6431957677674887, -0.6431957677674887, -0.6431957677674887, -0.6431957677674887]	['herpes', 'herpes', 'viral', 'gonorrhea', 'std', 'chlamydia', 'euphoric', 'yucky']
vectors1950	good vs. bad	herpes	-0.9663840242529441	[-1.163424291738671, -0.8372196956597618, -0.9663840242529436, -0.9663840242529436, -0.9663840242529436, -0.9663840242529436, -0.9663840242529436, -0.686358953467522, -0.9663840242529436, -0.9663840242529436, -0.9663840242529436, -0.9663840242529436]	['herpes', 'herpes', 'viral', 'gonorrhea', 'std', 'chlamydia', 'euphoric', 'yucky']
vectors1960	good vs. bad	herpes	-0.9013815272352533	[-1.038927605463856, -0.7967874437365606, -0.9013815272352527, -0.9013815272352527, -0.8821005830310673, -0.9013815272352527, -0.9013815272352527, -0.7549874490977778, -0.9013815272352527, -0.9013815272352527, -0.9013815272352527, -0.9013815272352527]	['herpes', 'herpes', 'viral', 'gonorrhea', 'std', 'chlamydia', 'euphoric', 'yucky']
vectors1970	good vs. bad	herpes	-0.9855837537462178	[-1.0528816303283077, -0.8027324533632082, -0.9855837537462174, -0.9855837537462174, -1.0876000019460057, -0.9855837537462174, -0.9855837537462174, -0.8740538253825901, -0.9855837537462174, -0.9855837537462174, -0.9855837537462174, -0.9855837537462174]	['herpes', 'herpes', 'viral', 'gonorrhea', 'std', 'chlamydia', 'euphoric', 'yucky']
vectors1980	good vs. bad	herpes	-0.7549319616101569	[-0.7805371409349238, -0.6807703366569037, -0.7549319616101565, -0.7549319616101565, -0.8293207299148777, -0.7549319616101565, -0.7549319616101565, -0.5164413027156626, -0.8216931380845571, -0.7549319616101565, -0.7549319616101565, -0.7549319616101565]	['herpes', 'herpes', 'viral', 'gonorrhea', 'std', 'chlamydia', 'euphoric', 'yucky']
vectors1990	good vs. bad	herpes	-0.980695258963196	[-0.9818551249793716, -0.8886407659470491, -0.9455889435226918, -0.9991371647249574, -1.0120783587365356, -0.9806952589631965, -1.0444231205748435, -0.8632016725925986, -0.9941428420572456, -0.9806952589631965, -0.9806952589631965, -1.0147452546052784]	['herpes', 'herpes', 'viral', 'gonorrhea', 'std', 'chlamydia', 'euphoric', 'yucky']
vectors1800	good vs. bad	dealer	-0.30733018170318627	[-0.3073301817031864, -0.3073301817031864, -0.3073301817031864, -0.3073301817031864, -0.3073301817031864, -0.3073301817031864, -0.3073301817031864, -0.3073301817031864, -0.3073301817031864, -0.3073301817031864, -0.3073301817031864, -0.3073301817031864, -0.3073301817031864, -0.3073301817031864, nan, -0.3073301817031864, -0.3073301817031864, -0.3073301817031864]	['meth', 'crackhead', 'dopehead', 'trafficker', 'euphoric', 'yucky']
vectors1810	good vs. bad	dealer	-0.22807619274311658	[-0.22807619274311672, -0.22807619274311672, -0.22807619274311672, -0.22807619274311672, -0.22807619274311672, -0.22807619274311672, -0.22807619274311672, -0.22807619274311672, -0.22807619274311672, -0.22807619274311672, -0.22807619274311672, -0.22807619274311672, -0.22807619274311672, -0.22807619274311672, nan, -0.22807619274311672, -0.22807619274311672, -0.22807619274311672]	['meth', 'crackhead', 'dopehead', 'trafficker', 'euphoric', 'yucky']
vectors1820	good vs. bad	dealer	-0.4943918428243599	[-0.4943918428243597, -0.4943918428243597, -0.4943918428243597, -0.4943918428243597, -0.4943918428243597, -0.4943918428243597, -0.4943918428243597, -0.4943918428243597, -0.4943918428243597, -0.4943918428243597, -0.4943918428243597, -0.4943918428243597, -0.4943918428243597, -0.4943918428243597, nan, -0.4943918428243597, -0.4943918428243597, -0.4943918428243597]	['meth', 'crackhead', 'dopehead', 'trafficker', 'euphoric', 'yucky']
vectors1830	good vs. bad	dealer	0.27208687514753294	[0.2720868751475329, 0.2720868751475329, 0.2720868751475329, 0.2720868751475329, 0.2720868751475329, 0.2720868751475329, 0.2720868751475329, 0.2720868751475329, 0.2720868751475329, 0.2720868751475329, 0.2720868751475329, 0.2720868751475329, 0.2720868751475329, 0.2720868751475329, nan, 0.2720868751475329, 0.2720868751475329, 0.2720868751475329]	['meth', 'crackhead', 'dopehead', 'trafficker', 'euphoric', 'yucky']
vectors1840	good vs. bad	dealer	0.08835136917585015	[0.08835136917585013, 0.08835136917585013, 0.08835136917585013, 0.08835136917585013, 0.08835136917585013, 0.08835136917585013, 0.08835136917585013, 0.08835136917585013, 0.08835136917585013, 0.08835136917585013, 0.08835136917585013, 0.08835136917585013, 0.08835136917585013, 0.08835136917585013, -0.06765204574247631, 0.13705305687412345, 0.18972849903826905, 0.08835136917585013]	['meth', 'crackhead', 'dopehead', 'trafficker', 'euphoric', 'yucky']
